respid,party,stackid,votech,pid,pid_str,age,gndr,edu,lr_self,lr_party,lr_party_ches,euint_self,euint_party,euint_party_ches,ptv,stacked_vc,lr_dist,lr_dist_ches,euint_dist,euint_dist_ches,stacked_pid,stacked_pid_str,age_dich_yhat,age_cont_yhat,socdem_dich_yhat,socdem_cont_yhat
4190,1501,4190-1501,1503,1503,1,71,1,3,.9,.31963715,.32105261,.3,.55755055,.67894733,0,0,.58036286,.57894737,.25755054,.37894732,0,0,.21064045,.30829278,.26708621,.36107287
4190,1502,4190-1502,1503,1503,1,71,1,3,.9,.73667377,.69473684,.3,.45579195,.48947367,.30000001,0,.16332623,.20526317,.15579195,.18947367,0,0,.037067212,.22401796,.045687031,.23534007
4190,1503,4190-1503,1503,1503,1,71,1,3,.9,.81542552,.87894738,.3,.39441913,.16842106,1,1,.084574483,.021052623,.094419137,.13157894,1,1,.30809286,.450059,.27800721,.37024409
4190,1504,4190-1504,1503,1503,1,71,1,3,.9,.50609195,.47777778,.3,.46630952,.34736842,.30000001,0,.39390805,.42222223,.16630952,.047368418,0,0,.17870992,.3317745,.17152415,.31438288
4190,1505,4190-1505,1503,1503,1,71,1,3,.9,.14420828,.14444444,.3,.48329145,.5266667,0,0,.75579172,.75555557,.18329145,.2266667,0,0,.031175395,.16639583,.030809581,.17649291
4190,1506,4190-1506,1503,1503,1,71,1,3,.9,.38854042,.43125001,.3,.60604191,.67500001,.5,0,.51145959,.46875,.3060419,.375,0,0,.028150128,.19865155,.050231002,.21182539
4190,1507,4190-1507,1503,1503,1,71,1,3,.9,.78887701,.90526313,.3,.38956836,.19473684,.69999999,0,.11112299,.005263126,.089568362,.10526316,0,0,.054633502,.30080649,.077008419,.29958218
4191,1501,4191-1501,1501,1501,3,65,1,2,0,.31963715,.32105261,1,.55755055,.67894733,1,1,.31963715,.32105261,.44244945,.32105267,1,3,.20125498,.31642988,.18802622,.30166006
4191,1502,4191-1502,1501,1501,3,65,1,2,0,.73667377,.69473684,1,.45579195,.48947367,0,0,.73667377,.69473684,.54420805,.5105263,0,0,.039020859,.23420635,.036224771,.24551161
4191,1503,4191-1503,1501,1501,3,65,1,2,0,.81542552,.87894738,1,.39441913,.16842106,0,0,.81542552,.87894738,.60558087,.83157897,0,0,.29824471,.44749069,.32039061,.45409477
4191,1504,4191-1504,1501,1501,3,65,1,2,0,.50609195,.47777778,1,.46630952,.34736842,0,0,.50609195,.47777778,.53369045,.65263158,0,0,.17792326,.34867689,.19774829,.34697643
4191,1505,4191-1505,1501,1501,3,65,1,2,0,.14420828,.14444444,1,.48329145,.5266667,.5,0,.14420828,.14444444,.51670855,.4733333,0,0,.028700707,.18170452,.033859354,.13330296
4191,1506,4191-1506,1501,1501,3,65,1,2,0,.38854042,.43125001,1,.60604191,.67500001,.5,0,.38854042,.43125001,.39395809,.32499999,0,0,.032471091,.21880865,.020183422,.16122802
4191,1507,4191-1507,1501,1501,3,65,1,2,0,.78887701,.90526313,1,.38956836,.19473684,0,0,.78887701,.90526313,.61043167,.80526316,0,0,.051667381,.30144042,.050810724,.32512641
4192,1501,4192-1501,1506,1502,3,68,1,2,1,.31963715,.32105261,.1,.55755055,.67894733,0,0,.68036282,.67894739,.45755056,.57894731,0,0,.2059081,.31236133,.19415528,.30120066
4192,1502,4192-1502,1506,1502,3,68,1,2,1,.73667377,.69473684,.1,.45579195,.48947367,1,0,.26332623,.30526316,.35579196,.38947368,1,3,.038031988,.22911215,.034731016,.23992813
4192,1503,4192-1503,1506,1502,3,68,1,2,1,.81542552,.87894738,.1,.39441913,.16842106,.30000001,0,.18457448,.12105262,.29441914,.068421058,0,0,.30314618,.44877484,.32251,.4525134
4192,1504,4192-1504,1506,1502,3,68,1,2,1,.50609195,.47777778,.1,.46630952,.34736842,0,0,.49390805,.52222222,.36630952,.24736843,0,0,.17831625,.3402257,.19727002,.3370268
4192,1505,4192-1505,1506,1502,3,68,1,2,1,.14420828,.14444444,.1,.48329145,.5266667,0,0,.85579169,.85555553,.38329145,.42666671,0,0,.02991326,.17405018,.035273459,.12707886
4192,1506,4192-1506,1506,1502,3,68,1,2,1,.38854042,.43125001,.1,.60604191,.67500001,0,1,.61145961,.56875002,.50604188,.57499999,0,0,.030235918,.2087301,.019423103,.15281777
4192,1507,4192-1507,1506,1502,3,68,1,2,1,.78887701,.90526313,.1,.38956836,.19473684,.5,0,.21112299,.094736874,.28956836,.094736837,0,0,.053130906,.30112344,.052730184,.3247847
4194,1501,4194-1501,1503,1503,2,68,1,2,.7,.31963715,.32105261,.4,.55755055,.67894733,.1,0,.38036284,.37894738,.15755054,.27894732,0,0,.2059081,.31236133,.19415528,.30120066
4194,1502,4194-1502,1503,1503,2,68,1,2,.7,.73667377,.69473684,.4,.45579195,.48947367,.30000001,0,.036673773,.0052631618,.055791952,.089473672,0,0,.038031988,.22911215,.034731016,.23992813
4194,1503,4194-1503,1503,1503,2,68,1,2,.7,.81542552,.87894738,.4,.39441913,.16842106,.5,1,.11542551,.17894737,.0055808662,.23157895,1,2,.30314618,.44877484,.32251,.4525134
4194,1504,4194-1504,1503,1503,2,68,1,2,.7,.50609195,.47777778,.4,.46630952,.34736842,.30000001,0,.19390805,.22222222,.066309519,.052631579,0,0,.17831625,.3402257,.19727002,.3370268
4194,1505,4194-1505,1503,1503,2,68,1,2,.7,.14420828,.14444444,.4,.48329145,.5266667,0,0,.55579174,.55555558,.083291449,.12666669,0,0,.02991326,.17405018,.035273459,.12707886
4194,1506,4194-1506,1503,1503,2,68,1,2,.7,.38854042,.43125001,.4,.60604191,.67500001,0,0,.31145957,.26874998,.2060419,.27500001,0,0,.030235918,.2087301,.019423103,.15281777
4194,1507,4194-1507,1503,1503,2,68,1,2,.7,.78887701,.90526313,.4,.38956836,.19473684,.40000001,0,.088877007,.20526312,.010431642,.20526317,0,0,.053130906,.30112344,.052730184,.3247847
4198,1501,4198-1501,1501,1501,3,49,1,2,0,.31963715,.32105261,.5,.55755055,.67894733,1,1,.31963715,.32105261,.05755055,.17894733,1,3,.17776918,.33812878,.15784198,.30411026
4198,1502,4198-1502,1501,1501,3,49,1,2,0,.73667377,.69473684,.5,.45579195,.48947367,0,0,.73667377,.69473684,.04420805,.010526329,0,0,.0447248,.26137537,.045292314,.2752901
4198,1503,4198-1503,1501,1501,3,49,1,2,0,.81542552,.87894738,.5,.39441913,.16842106,0,0,.81542552,.87894738,.10558087,.33157894,0,0,.27289376,.44064191,.30921343,.46252877
4198,1504,4198-1504,1501,1501,3,49,1,2,0,.50609195,.47777778,.5,.46630952,.34736842,0,0,.50609195,.47777778,.033690482,.15263158,0,0,.17583872,.39374986,.20031381,.40004104
4198,1505,4198-1505,1501,1501,3,49,1,2,0,.14420828,.14444444,.5,.48329145,.5266667,.60000002,0,.14420828,.14444444,.016708553,.026666701,0,0,.022998286,.22252768,.027195746,.16649814
4198,1506,4198-1506,1501,1501,3,49,1,2,0,.38854042,.43125001,.5,.60604191,.67500001,.2,0,.38854042,.43125001,.10604191,.17500001,0,0,.047348361,.27256095,.024757063,.20608269
4198,1507,4198-1507,1501,1501,3,49,1,2,0,.78887701,.90526313,.5,.38956836,.19473684,0,0,.78887701,.90526313,.11043164,.30526316,0,0,.044485472,.30313095,.041644081,.32694894
4199,1501,4199-1501,1503,1503,1,66,1,2,.5,.31963715,.32105261,.3,.55755055,.67894733,0,0,.18036285,.17894739,.25755054,.37894732,0,0,.20279722,.3150737,.19005255,.30150694
4199,1502,4199-1502,1503,1503,1,66,1,2,.5,.73667377,.69473684,.3,.45579195,.48947367,0,0,.23667377,.19473684,.15579195,.18947367,0,0,.038688526,.23250827,.035720106,.24365044
4199,1503,4199-1503,1503,1503,1,66,1,2,.5,.81542552,.87894738,.3,.39441913,.16842106,.80000001,1,.31542552,.37894738,.094419137,.13157894,1,1,.29987347,.44791874,.32109627,.45356765
4199,1504,4199-1504,1503,1503,1,66,1,2,.5,.50609195,.47777778,.3,.46630952,.34736842,.80000001,0,.0060919523,.022222221,.16630952,.047368418,0,0,.17805418,.34585983,.19758877,.34365988
4199,1505,4199-1505,1503,1503,1,66,1,2,.5,.14420828,.14444444,.3,.48329145,.5266667,0,0,.35579172,.35555556,.18329145,.2266667,0,0,.029099496,.17915307,.034324534,.13122827
4199,1506,4199-1506,1503,1503,1,66,1,2,.5,.38854042,.43125001,.3,.60604191,.67500001,0,0,.11145958,.068749994,.3060419,.375,0,0,.031708833,.21544914,.019926798,.1584246
4199,1507,4199-1507,1503,1503,1,66,1,2,.5,.78887701,.90526313,.3,.38956836,.19473684,.60000002,0,.28887701,.40526313,.089568362,.10526316,0,0,.052150939,.30133477,.051443081,.32501251
4200,1501,4200-1501,0,99,99,34,2,3,.8,.31963715,.32105261,.8,.55755055,.67894733,.5,0,.48036286,.4789474,.24244945,.12105267,99,0,.15775408,.35847148,.1782198,.36883649
4200,1502,4200-1502,0,99,99,34,2,3,.8,.73667377,.69473684,.8,.45579195,.48947367,.69999999,0,.063326225,.10526316,.34420806,.31052634,99,0,.050787363,.28684634,.057747994,.27724311
4200,1503,4200-1503,0,99,99,34,2,3,.8,.81542552,.87894738,.8,.39441913,.16842106,.69999999,0,.015425515,.07894738,.40558088,.63157892,99,0,.2503888,.43422118,.2145393,.40208775
4200,1504,4200-1504,0,99,99,34,2,3,.8,.50609195,.47777778,.8,.46630952,.34736842,.60000002,0,.29390806,.32222223,.33369049,.45263159,99,0,.17390198,.43600577,.17277966,.42612401
4200,1505,4200-1505,0,99,99,34,2,3,.8,.14420828,.14444444,.8,.48329145,.5266667,.60000002,0,.6557917,.65555555,.31670856,.27333331,99,0,.018665897,.26079941,.012176746,.30316693
4200,1506,4200-1506,0,99,99,34,2,3,.8,.38854042,.43125001,.8,.60604191,.67500001,.60000002,0,.41145959,.36875001,.19395809,.12499999,99,0,.067008205,.32295373,.083606943,.374246
4200,1507,4200-1507,0,99,99,34,2,3,.8,.78887701,.90526313,.8,.38956836,.19473684,.69999999,0,.011122989,.10526313,.41043165,.60526317,99,0,.038624793,.30471581,.046049118,.28372315
4201,1501,4201-1501,1503,1507,1,53,1,3,1,.31963715,.32105261,0,.55755055,.67894733,0,0,.68036282,.67894739,.55755055,.67894733,0,0,.18343163,.33270404,.22315416,.36382937
4201,1502,4201-1502,1503,1507,1,53,1,3,1,.73667377,.69473684,0,.45579195,.48947367,.40000001,0,.26332623,.30526316,.45579195,.48947367,0,0,.043228377,.25458312,.058567416,.26884091
4201,1503,4201-1503,1503,1507,1,53,1,3,1,.81542552,.87894738,0,.39441913,.16842106,1,1,.18457448,.12105262,.39441913,.16842106,0,0,.27910405,.44235411,.26645809,.37973231
4201,1504,4201-1504,1503,1507,1,53,1,3,1,.50609195,.47777778,0,.46630952,.34736842,.89999998,0,.49390805,.52222222,.46630952,.34736842,0,0,.17635806,.3824816,.17411225,.37408057
4201,1505,4201-1505,1503,1507,1,53,1,3,1,.14420828,.14444444,0,.48329145,.5266667,0,0,.85579169,.85555553,.48329145,.5266667,0,0,.024310648,.21232189,.024058435,.21383749
4201,1506,4201-1506,1503,1507,1,53,1,3,1,.38854042,.43125001,0,.60604191,.67500001,0,0,.61145961,.56875002,.60604191,.67500001,0,0,.043111935,.25912288,.062705852,.26228687
4201,1507,4201-1507,1503,1507,1,53,1,3,1,.78887701,.90526313,0,.38956836,.19473684,1,0,.21112299,.094736874,.38956836,.19473684,1,1,.046186302,.30270833,.061900109,.30163252
4206,1501,4206-1501,1503,1503,2,88,1,1,.8,.31963715,.32105261,.6,.55755055,.67894733,0,0,.48036286,.4789474,.042449452,.078947328,0,0,.23895147,.2852377,.1907049,.26945773
4206,1502,4206-1502,1503,1503,2,88,1,1,.8,.73667377,.69473684,.6,.45579195,.48947367,.89999998,0,.063326225,.10526316,.14420804,.11052633,0,0,.032029789,.19515087,.041648284,.21553394
4206,1503,4206-1503,1503,1503,2,88,1,1,.8,.81542552,.87894738,.6,.39441913,.16842106,1,1,.015425515,.07894738,.20558086,.43157893,1,2,.33693993,.45733583,.46151191,.54090565
4206,1504,4206-1504,1503,1503,2,88,1,1,.8,.50609195,.47777778,.6,.46630952,.34736842,.5,0,.29390806,.32222223,.13369048,.25263157,0,0,.18095361,.28388447,.12329378,.34827968
4206,1505,4206-1505,1503,1503,2,88,1,1,.8,.14420828,.14444444,.6,.48329145,.5266667,0,0,.6557917,.65555555,.11670855,.073333301,0,0,.039358519,.12302122,.061358307,.11555067
4206,1506,4206-1506,1503,1503,2,88,1,1,.8,.38854042,.43125001,.6,.60604191,.67500001,0,0,.41145959,.36875001,.0060419082,.07500001,0,0,.018727265,.14153974,.02213045,.13443409
4206,1507,4206-1507,1503,1503,2,88,1,1,.8,.78887701,.90526313,.6,.38956836,.19473684,0,0,.011122989,.10526313,.21043164,.40526316,0,0,.063930616,.29901031,.033857968,.29866889
4207,1501,4207-1501,1504,1504,1,60,1,3,.1,.31963715,.32105261,1,.55755055,.67894733,.2,0,.21963716,.22105262,.44244945,.32105267,0,0,.19367549,.32321078,.23960365,.36275738
4207,1502,4207-1502,1504,1504,1,60,1,3,.1,.73667377,.69473684,1,.45579195,.48947367,0,0,.63667375,.59473681,.54420805,.5105263,0,0,.040724006,.24269666,.05319671,.25581279
4207,1503,4207-1503,1504,1504,1,60,1,3,.1,.81542552,.87894738,1,.39441913,.16842106,.2,0,.71542549,.77894735,.60558087,.83157897,0,0,.29017788,.44535047,.27091295,.37604246
4207,1504,4207-1504,1504,1504,1,60,1,3,.1,.50609195,.47777778,1,.46630952,.34736842,.80000001,1,.40609196,.37777779,.53369045,.65263158,1,1,.17726977,.36276218,.17310213,.3508648
4207,1505,4207-1505,1504,1504,1,60,1,3,.1,.14420828,.14444444,1,.48329145,.5266667,.1,0,.044208281,.044444434,.51670855,.4733333,0,0,.026785037,.19446176,.026492864,.19931459
4207,1506,4207-1506,1504,1504,1,60,1,3,.1,.38854042,.43125001,1,.60604191,.67500001,.1,0,.28854042,.33125001,.39395809,.32499999,0,0,.036555499,.23560625,.057543512,.24266297
4207,1507,4207-1507,1504,1504,1,60,1,3,.1,.78887701,.90526313,1,.38956836,.19473684,.1,0,.68887699,.8052631,.61043167,.80526316,0,0,.049312569,.30196872,.067415185,.30083516
4208,1501,4208-1501,1504,1504,1,60,1,3,.6,.31963715,.32105261,.9,.55755055,.67894733,.30000001,0,.28036284,.27894738,.34244946,.22105268,0,0,.19367549,.32321078,.23960365,.36275738
4208,1502,4208-1502,1504,1504,1,60,1,3,.6,.73667377,.69473684,.9,.45579195,.48947367,0,0,.13667378,.094736837,.44420806,.41052634,0,0,.040724006,.24269666,.05319671,.25581279
4208,1503,4208-1503,1504,1504,1,60,1,3,.6,.81542552,.87894738,.9,.39441913,.16842106,0,0,.21542552,.27894738,.50558084,.73157895,0,0,.29017788,.44535047,.27091295,.37604246
4208,1504,4208-1504,1504,1504,1,60,1,3,.6,.50609195,.47777778,.9,.46630952,.34736842,.69999999,1,.093908049,.12222222,.43369049,.55263156,1,1,.17726977,.36276218,.17310213,.3508648
4208,1505,4208-1505,1504,1504,1,60,1,3,.6,.14420828,.14444444,.9,.48329145,.5266667,.1,0,.45579171,.45555556,.41670856,.37333331,0,0,.026785037,.19446176,.026492864,.19931459
4208,1506,4208-1506,1504,1504,1,60,1,3,.6,.38854042,.43125001,.9,.60604191,.67500001,.1,0,.21145958,.16874999,.2939581,.22499999,0,0,.036555499,.23560625,.057543512,.24266297
4208,1507,4208-1507,1504,1504,1,60,1,3,.6,.78887701,.90526313,.9,.38956836,.19473684,.1,0,.18887702,.30526313,.51043165,.70526314,0,0,.049312569,.30196872,.067415185,.30083516
4209,1501,4209-1501,1504,1504,1,63,1,3,.5,.31963715,.32105261,.2,.55755055,.67894733,0,0,.18036285,.17894739,.35755056,.47894734,0,0,.19819686,.31914222,.24690273,.36229798
4209,1502,4209-1502,1504,1504,1,63,1,3,.5,.73667377,.69473684,.2,.45579195,.48947367,0,0,.23667377,.19473684,.25579196,.28947368,0,0,.039693758,.23760247,.051040161,.25022933
4209,1503,4209-1503,1504,1504,1,63,1,3,.5,.81542552,.87894738,.2,.39441913,.16842106,.1,0,.31542552,.37894738,.19441913,.031578939,0,0,.29500252,.44663459,.27283642,.37446108
4209,1504,4209-1504,1504,1504,1,63,1,3,.5,.50609195,.47777778,.2,.46630952,.34736842,.69999999,1,.0060919523,.022222221,.26630953,.14736842,1,1,.17766163,.35431099,.17267063,.34091517
4209,1505,4209-1505,1504,1504,1,63,1,3,.5,.14420828,.14444444,.2,.48329145,.5266667,0,0,.35579172,.35555556,.28329146,.32666671,0,0,.027918981,.18680741,.027608106,.1930905
4209,1506,4209-1506,1504,1504,1,63,1,3,.5,.38854042,.43125001,.2,.60604191,.67500001,.1,0,.11145958,.068749994,.40604192,.47500002,0,0,.034049068,.22552769,.055455476,.23425272
4209,1507,4209-1507,1504,1504,1,63,1,3,.5,.78887701,.90526313,.2,.38956836,.19473684,.60000002,0,.28887701,.40526313,.18956836,.0052631618,0,0,.050712958,.30165175,.069915697,.30049345
4210,1501,4210-1501,1501,1501,2,70,1,3,0,.31963715,.32105261,.9,.55755055,.67894733,1,1,.31963715,.32105261,.34244946,.22105268,1,2,.20905419,.30964896,.26450676,.36122602
4210,1502,4210-1502,1501,1501,2,70,1,3,0,.73667377,.69473684,.9,.45579195,.48947367,0,0,.73667377,.69473684,.44420806,.41052634,0,0,.03738616,.22571602,.046325747,.23720123
4210,1503,4210-1503,1501,1501,2,70,1,3,0,.81542552,.87894738,.9,.39441913,.16842106,0,0,.81542552,.87894738,.50558084,.73157895,0,0,.30643898,.44963095,.27735758,.3707712
4210,1504,4210-1504,1501,1501,2,70,1,3,0,.50609195,.47777778,.9,.46630952,.34736842,.60000002,0,.50609195,.47777778,.43369049,.55263156,0,0,.17857863,.33459157,.17166713,.3176994
4210,1505,4210-1505,1501,1501,2,70,1,3,0,.14420828,.14444444,.9,.48329145,.5266667,.30000001,0,.14420828,.14444444,.41670856,.37333331,0,0,.030749058,.16894728,.030390536,.17856762
4210,1506,4210-1506,1501,1501,2,70,1,3,0,.38854042,.43125001,.9,.60604191,.67500001,.40000001,0,.38854042,.43125001,.2939581,.22499999,0,0,.028829383,.20201106,.050857641,.2146288
4210,1507,4210-1507,1501,1501,2,70,1,3,0,.78887701,.90526313,.9,.38956836,.19473684,0,0,.78887701,.90526313,.51043165,.70526314,0,0,.054128241,.30091214,.076087013,.29969609
4211,1501,4211-1501,1503,1502,2,83,1,2,.8,.31963715,.32105261,.1,.55755055,.67894733,.40000001,0,.48036286,.4789474,.45755056,.57894731,0,0,.23036174,.29201859,.22706403,.29890358
4211,1502,4211-1502,1503,1502,2,83,1,2,.8,.73667377,.69473684,.1,.45579195,.48947367,.80000001,0,.063326225,.10526316,.35579196,.38947368,1,2,.033438414,.20364119,.02811135,.21201077
4211,1503,4211-1503,1503,1502,2,83,1,2,.8,.81542552,.87894738,.1,.39441913,.16842106,.69999999,1,.015425515,.07894738,.29441914,.068421058,0,0,.32831612,.45519558,.33321545,.44460654
4211,1504,4211-1504,1503,1502,2,83,1,2,.8,.50609195,.47777778,.1,.46630952,.34736842,0,0,.29390806,.32222223,.36630952,.24736843,0,0,.18029144,.29796979,.19489177,.28727871
4211,1505,4211-1505,1503,1502,2,83,1,2,.8,.14420828,.14444444,.1,.48329145,.5266667,0,0,.6557917,.65555555,.38329145,.42666671,0,0,.036758397,.13577846,.04323893,.095958397
4211,1506,4211-1506,1503,1502,2,83,1,2,.8,.38854042,.43125001,.1,.60604191,.67500001,0,0,.41145959,.36875001,.50604188,.57499999,0,0,.021120632,.15833734,.016023465,.11076652
4211,1507,4211-1507,1503,1502,2,83,1,2,.8,.78887701,.90526313,.1,.38956836,.19473684,.69999999,0,.011122989,.10526313,.28956836,.094736837,0,0,.06105287,.29953858,.063395292,.32307607
4212,1501,4212-1501,1504,1504,2,68,1,3,.1,.31963715,.32105261,1,.55755055,.67894733,.30000001,0,.21963716,.22105262,.44244945,.32105267,0,0,.2059081,.31236133,.25939596,.3615323
4212,1502,4212-1502,1504,1504,2,68,1,3,.1,.73667377,.69473684,1,.45579195,.48947367,0,0,.63667375,.59473681,.54420805,.5105263,0,0,.038031988,.22911215,.047628749,.24092354
4212,1503,4212-1503,1504,1504,2,68,1,3,.1,.81542552,.87894738,1,.39441913,.16842106,0,0,.71542549,.77894735,.60558087,.83157897,0,0,.30314618,.44877484,.27606112,.37182546
4212,1504,4212-1504,1504,1504,2,68,1,3,.1,.50609195,.47777778,1,.46630952,.34736842,.80000001,1,.40609196,.37777779,.53369045,.65263158,1,2,.17831625,.3402257,.17195338,.32433248
4212,1505,4212-1505,1504,1504,2,68,1,3,.1,.14420828,.14444444,1,.48329145,.5266667,.5,0,.044208281,.044444434,.51670855,.4733333,0,0,.02991326,.17405018,.029568946,.18271701
4212,1506,4212-1506,1504,1504,2,68,1,3,.1,.38854042,.43125001,1,.60604191,.67500001,0,0,.28854042,.33125001,.39395809,.32499999,0,0,.030235918,.2087301,.05213318,.22023563
4212,1507,4212-1507,1504,1504,2,68,1,3,.1,.78887701,.90526313,1,.38956836,.19473684,0,0,.68887699,.8052631,.61043167,.80526316,0,0,.053130906,.30112344,.074274488,.2999239
4214,1501,4214-1501,99,1508,1,70,1,1,.9,.31963715,.32105261,.8,.55755055,.67894733,.2,99,.58036286,.57894737,.24244945,.12105267,0,0,99,.30964896,99,.2722142
4214,1502,4214-1502,99,1508,1,70,1,1,.9,.73667377,.69473684,.8,.45579195,.48947367,.2,99,.16332623,.20526317,.34420806,.31052634,0,0,99,.22571602,99,.24903476
4214,1503,4214-1503,99,1508,1,70,1,1,.9,.81542552,.87894738,.8,.39441913,.16842106,.40000001,99,.084574483,.021052623,.40558088,.63157892,0,0,99,.44963095,99,.55039388
4214,1504,4214-1504,99,1508,1,70,1,1,.9,.50609195,.47777778,.8,.46630952,.34736842,.40000001,99,.39390805,.42222223,.33369049,.45263159,0,0,99,.33459157,99,.40797737
4214,1505,4214-1505,99,1508,1,70,1,1,.9,.14420828,.14444444,.8,.48329145,.5266667,.2,99,.75579172,.75555557,.31670856,.27333331,0,0,99,.16894728,99,.15289523
4214,1506,4214-1506,99,1508,1,70,1,1,.9,.38854042,.43125001,.8,.60604191,.67500001,.2,99,.51145959,.46875,.19395809,.12499999,0,0,99,.20201106,99,.18489559
4214,1507,4214-1507,99,1508,1,70,1,1,.9,.78887701,.90526313,.8,.38956836,.19473684,.2,99,.11112299,.005263126,.41043165,.60526317,0,0,99,.30091214,99,.30071923
4216,1501,4216-1501,99,99,99,60,1,2,.1,.31963715,.32105261,1,.55755055,.67894733,0,99,.21963716,.22105262,.44244945,.32105267,99,0,99,.32321078,99,.30242574
4216,1502,4216-1502,99,99,99,60,1,2,.1,.73667377,.69473684,1,.45579195,.48947367,0,99,.63667375,.59473681,.54420805,.5105263,99,0,99,.24269666,99,.2548174
4216,1503,4216-1503,99,99,99,60,1,2,.1,.81542552,.87894738,1,.39441913,.16842106,0,99,.71542549,.77894735,.60558087,.83157897,99,0,99,.44535047,99,.4567304
4216,1504,4216-1504,99,99,99,60,1,2,.1,.50609195,.47777778,1,.46630952,.34736842,.30000001,99,.40609196,.37777779,.53369045,.65263158,99,0,99,.36276218,99,.36355913
4216,1505,4216-1505,99,99,99,60,1,2,.1,.14420828,.14444444,1,.48329145,.5266667,.2,99,.044208281,.044444434,.51670855,.4733333,99,0,99,.19446176,99,.14367646
4216,1506,4216-1506,99,99,99,60,1,2,.1,.38854042,.43125001,1,.60604191,.67500001,0,99,.28854042,.33125001,.39395809,.32499999,99,0,99,.23560625,99,.17524511
4216,1507,4216-1507,99,99,99,60,1,2,.1,.78887701,.90526313,1,.38956836,.19473684,0,99,.68887699,.8052631,.61043167,.80526316,99,0,99,.30196872,99,.32569596
4218,1501,4218-1501,0,1503,1,69,2,3,.4,.31963715,.32105261,.5,.55755055,.67894733,.40000001,0,.080362849,.078947388,.05755055,.17894733,0,0,.20747675,.31100515,.25619721,.36347666
4218,1502,4218-1502,0,1503,1,69,2,3,.4,.73667377,.69473684,.5,.45579195,.48947367,.2,0,.33667377,.29473683,.04420805,.010526329,0,0,.037707746,.22741409,.035518497,.21210261
4218,1503,4218-1503,0,1503,1,69,2,3,.4,.81542552,.87894738,.5,.39441913,.16842106,.5,0,.41542551,.47894737,.10558087,.33157894,1,1,.30479008,.4492029,.23425891,.38363841
4218,1504,4218-1504,0,1503,1,69,2,3,.4,.50609195,.47777778,.5,.46630952,.34736842,.40000001,0,.10609195,.077777781,.033690482,.15263158,0,0,.1784474,.33740863,.16780588,.31004515
4218,1505,4218-1505,0,1503,1,69,2,3,.4,.14420828,.14444444,.5,.48329145,.5266667,.60000002,0,.25579172,.25555557,.016708553,.026666701,0,0,.030328371,.17149873,.019810397,.23055251
4218,1506,4218-1506,0,1503,1,69,2,3,.4,.38854042,.43125001,.5,.60604191,.67500001,.5,0,.011459583,.031250007,.10604191,.17500001,0,0,.029524531,.20537059,.054611631,.27612644
4218,1507,4218-1507,0,1503,1,69,2,3,.4,.78887701,.90526313,.5,.38956836,.19473684,.5,0,.388877,.50526315,.11043164,.30526316,0,0,.053627387,.30101779,.070785835,.27973637
4219,1501,4219-1501,1504,1504,2,66,1,2,99,.31963715,.32105261,.6,.55755055,.67894733,.1,0,99,99,.042449452,.078947328,0,0,.20279722,.3150737,.19005255,.30150694
4219,1502,4219-1502,1504,1504,2,66,1,2,99,.73667377,.69473684,.6,.45579195,.48947367,.2,0,99,99,.14420804,.11052633,0,0,.038688526,.23250827,.035720106,.24365044
4219,1503,4219-1503,1504,1504,2,66,1,2,99,.81542552,.87894738,.6,.39441913,.16842106,.5,0,99,99,.20558086,.43157893,0,0,.29987347,.44791874,.32109627,.45356765
4219,1504,4219-1504,1504,1504,2,66,1,2,99,.50609195,.47777778,.6,.46630952,.34736842,.60000002,1,99,99,.13369048,.25263157,1,2,.17805418,.34585983,.19758877,.34365988
4219,1505,4219-1505,1504,1504,2,66,1,2,99,.14420828,.14444444,.6,.48329145,.5266667,.1,0,99,99,.11670855,.073333301,0,0,.029099496,.17915307,.034324534,.13122827
4219,1506,4219-1506,1504,1504,2,66,1,2,99,.38854042,.43125001,.6,.60604191,.67500001,.2,0,99,99,.0060419082,.07500001,0,0,.031708833,.21544914,.019926798,.1584246
4219,1507,4219-1507,1504,1504,2,66,1,2,99,.78887701,.90526313,.6,.38956836,.19473684,.1,0,99,99,.21043164,.40526316,0,0,.052150939,.30133477,.051443081,.32501251
4222,1501,4222-1501,99,1502,2,67,1,3,.5,.31963715,.32105261,.8,.55755055,.67894733,.40000001,99,.18036285,.17894739,.24244945,.12105267,0,0,99,.31371751,99,.36168543
4222,1502,4222-1502,99,1502,2,67,1,3,.5,.73667377,.69473684,.8,.45579195,.48947367,.60000002,99,.23667377,.19473684,.34420806,.31052634,1,2,99,.23081021,99,.24278469
4222,1503,4222-1503,99,1502,2,67,1,3,.5,.81542552,.87894738,.8,.39441913,.16842106,.2,99,.31542552,.37894738,.40558088,.63157892,0,0,99,.44834679,99,.37235257
4222,1504,4222-1504,99,1502,2,67,1,3,.5,.50609195,.47777778,.8,.46630952,.34736842,0,99,.0060919523,.022222221,.33369049,.45263159,0,0,99,.34304276,99,.32764903
4222,1505,4222-1505,99,1502,2,67,1,3,.5,.14420828,.14444444,.8,.48329145,.5266667,0,99,.35579172,.35555556,.31670856,.27333331,0,0,99,.17660162,99,.18479171
4222,1506,4222-1506,99,1502,2,67,1,3,.5,.38854042,.43125001,.8,.60604191,.67500001,.2,99,.11145958,.068749994,.19395809,.12499999,0,0,99,.21208963,99,.22303905
